IDDate,CEtaCod2,IFRM0,IFRM1,IFRM2,IFRM3,IFRM4,IFRC0,IFRC1,IFRC2,IFRC3,IFRC4
582,9,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
583,9,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
584,9,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
585,9,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
308,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
309,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
310,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
311,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
312,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
313,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
314,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
315,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
316,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
317,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
318,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
319,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
320,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
321,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
322,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
323,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
324,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
325,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
326,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
327,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
328,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
329,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
330,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
331,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
332,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
333,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
334,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
335,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
336,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
337,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
338,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
339,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
340,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
341,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
342,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
343,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
344,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
345,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
346,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
347,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
348,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
349,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
350,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
351,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
352,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
353,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
354,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
355,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
356,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
357,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
358,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
359,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
360,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
361,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
362,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
363,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
364,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
365,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
366,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
367,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
368,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
369,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
370,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
371,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
372,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
373,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
374,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
375,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
376,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
377,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
378,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
379,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
380,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
381,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
382,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
383,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
384,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
385,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
386,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
387,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
388,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
389,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
390,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
391,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
392,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
393,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
394,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
395,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
396,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
397,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
398,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
399,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
400,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
401,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
402,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
403,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
404,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
405,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
406,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
407,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
408,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
409,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
410,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
411,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
412,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
413,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
414,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
415,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
416,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
417,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
418,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
419,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
420,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
421,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
422,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
423,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
424,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
425,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
426,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
427,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
428,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
429,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
430,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
431,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
432,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
433,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
434,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
435,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
436,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
437,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
438,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
439,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
440,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
441,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
442,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
443,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
444,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
445,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
446,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
447,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
448,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
449,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
450,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
451,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
452,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
453,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
454,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
455,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
456,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
457,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
458,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
459,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
460,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
461,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
462,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
463,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
464,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
465,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
466,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
467,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
468,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
469,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
470,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
471,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
472,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
473,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
474,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
475,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
476,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
477,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
478,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
479,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
480,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
481,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
482,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
483,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
484,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
485,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
486,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
487,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
488,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
489,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
490,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
491,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
492,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
493,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
494,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
495,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
496,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
497,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
498,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
499,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
500,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
501,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
502,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
503,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
504,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
505,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
506,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
507,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
508,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
509,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
510,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
511,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
512,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
513,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
514,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
515,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
516,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
517,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
518,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
519,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
520,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
521,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
522,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
523,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
524,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
525,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
526,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
527,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
528,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
529,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
530,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
531,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
532,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
533,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
534,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
535,10,1,4.44444444444444,19.6078431372549,1,1,1,2.48756218905473,6.993006993007,1,1
